Customer_ID,Age,CLV,Loyalty_Score,Purchase_Frequency,Recency,Frequency,Monetary,Discount_Usage_Rate,Gender,Income_Level,Location,RFM_Segment,RFM_Segment_Name,Is_Churned,Churn_Probability,Risk_Category
CUST_00500,47.84454256307433,613.96,0.519,0.16,365,7,7294.77,0.029,Male,Low,South,4,Hibernating,1,0.6857424434076795,Medium Risk
CUST_00501,64.98818492914702,483.56,0.449,0.1,159,5,5802.09,0.031,Female,Medium,West,2,Potential Loyalists,1,0.8032478665627825,High Risk
CUST_00502,26.11216015618619,427.43,0.472,0.11,121,6,5385.88,0.218,Male,Medium,West,2,Potential Loyalists,1,0.7439645987370579,High Risk
CUST_00503,38.72018450276325,263.25,0.422,0.11,87,6,3239.2,0.163,Female,Low,North,2,Potential Loyalists,0,0.722842171483278,High Risk
CUST_00504,56.685129692876586,275.75,0.386,0.14,197,6,3461.93,0.038,Female,High,North,2,Potential Loyalists,1,0.7535101890039987,High Risk
CUST_00505,47.122680667370346,369.48,0.496,0.12,12,7,4427.01,0.151,Female,High,North,2,Potential Loyalists,0,0.6685710682672994,Medium Risk
CUST_00506,9.502815174814849,455.25,0.465,0.12,290,6,5745.65,0.014,Female,Low,Central,2,Potential Loyalists,1,0.7344226024125755,High Risk
CUST_00507,35.08047395376672,339.45,0.329,0.07,383,3,3959.71,0.227,Male,High,South,1,Loyal Customers,1,0.8453203793400634,High Risk
CUST_00508,31.0350630483803,67.52,0.14,0.1,255,2,832.54,0.014,Female,Medium,Central,1,Loyal Customers,1,0.878217112970903,High Risk
CUST_00509,51.43750054451304,724.04,0.539,0.18,473,7,8983.7,0.068,Male,Low,West,4,Hibernating,1,0.7455731404366467,High Risk
CUST_00510,46.157025041167515,159.6,0.355,0.1,26,5,1858.79,0.079,Female,Low,North,1,Loyal Customers,0,0.7602576888950832,High Risk
CUST_00511,48.365234270899265,435.11,0.477,0.15,82,7,5143.26,0.081,Female,High,West,2,Potential Loyalists,0,0.6696613936032856,Medium Risk
CUST_00512,54.18944591926365,511.39,0.499,0.11,36,6,6227.12,0.074,Male,Medium,South,2,Potential Loyalists,0,0.756745794171799,High Risk
CUST_00513,31.897860700307422,588.16,0.499,0.09,153,5,7241.37,0.037,Male,Low,Central,2,Potential Loyalists,1,0.7999528828011967,High Risk
CUST_00514,38.26577595141379,361.01,0.395,0.11,186,5,4459.82,0.092,Male,Low,Central,2,Potential Loyalists,1,0.7882413004258433,High Risk
CUST_00515,40.01446570434669,320.13,0.402,0.14,264,6,3805.34,0.004,Female,Medium,North,2,Potential Loyalists,1,0.7174230605270663,High Risk
CUST_00516,30.194936427181712,252.2,0.309,0.17,224,5,3045.54,0.145,Female,Medium,South,1,Loyal Customers,1,0.7669716360408181,High Risk
CUST_00517,50.47503024124944,374.96,0.439,0.17,292,7,4559.46,0.053,Female,Medium,Central,2,Potential Loyalists,1,0.6878300042775273,Medium Risk
CUST_00518,32.44113694337905,350.92,0.309,0.14,838,4,4172.85,0.046,Female,High,East,0,Champions,1,0.814992434460572,High Risk
CUST_00519,57.77486258306564,516.36,0.511,0.14,78,7,6371.58,0.053,Male,Medium,Central,2,Potential Loyalists,0,0.7185637161670009,High Risk
CUST_00520,34.2570706645424,435.98,0.406,0.12,551,5,5373.2,0.118,Female,Medium,North,0,Champions,1,0.791917699366403,High Risk
CUST_00521,9.718150357505472,73.92,0.145,0.1,897,2,864.82,0.0,Male,Medium,South,3,At Risk,1,0.8631967086522649,High Risk
CUST_00522,61.6079035595628,775.51,0.714,0.2,43,11,9423.92,0.049,Female,Low,West,4,Hibernating,0,0.4746673812416827,Medium Risk
CUST_00523,17.999906025922805,735.5,0.53,0.14,356,6,9189.61,0.005,Male,Medium,North,4,Hibernating,1,0.7729351000563346,High Risk
CUST_00524,39.66299361288424,445.99,0.463,0.12,178,6,5448.02,0.027,Male,Medium,West,2,Potential Loyalists,1,0.7405097767525329,High Risk
CUST_00525,42.2765407447063,745.93,0.73,0.22,62,12,9005.85,0.039,Male,Medium,Central,4,Hibernating,0,0.3715221644440378,Medium Risk
CUST_00526,50.819330974820886,6.0,0.029,30.0,48,1,73.06,0.053,Female,High,North,1,Loyal Customers,0,0.9685726035892509,High Risk
CUST_00527,34.28534951746409,489.01,0.298,0.14,986,3,5768.82,0.329,Female,High,East,3,At Risk,1,0.8576592371394134,High Risk
CUST_00528,50.492670168552735,395.44,0.349,0.29,385,6,4777.95,0.022,Male,High,West,0,Champions,1,0.7492398396918384,High Risk
CUST_00529,39.21342871862794,121.79,0.193,0.27,1252,4,1483.25,0.084,Male,Medium,West,3,At Risk,1,0.8165932779078016,High Risk
CUST_00530,63.78030167680035,496.89,0.518,0.13,63,7,6103.57,0.185,Male,Low,Central,2,Potential Loyalists,0,0.7176184907063535,High Risk
CUST_00531,41.06389109153725,539.1,0.479,0.13,165,6,6762.26,0.117,Male,Low,West,2,Potential Loyalists,1,0.7718635297401559,High Risk
CUST_00532,42.36778848886715,156.5,0.209,0.06,660,2,2017.1,0.059,Male,Medium,Central,3,At Risk,1,0.892676370651,High Risk
CUST_00533,39.12359824217437,390.03,0.423,0.1,108,5,4525.11,0.092,Male,Medium,West,2,Potential Loyalists,1,0.7585389857077633,High Risk
CUST_00534,53.34062281029026,101.42,0.197,0.12,920,3,1192.65,0.147,Male,Medium,East,3,At Risk,1,0.8562588293169832,High Risk
CUST_00535,59.45920119719586,296.57,0.308,0.12,400,4,3666.87,0.043,Male,High,West,1,Loyal Customers,1,0.8430631506890504,High Risk
CUST_00536,32.540473911569165,251.44,0.378,0.1,199,5,3046.95,0.2,Female,Medium,South,1,Loyal Customers,1,0.7642216941659334,High Risk
CUST_00537,55.29510250352217,94.8,0.197,0.22,715,4,1127.51,0.1,Male,Medium,South,3,At Risk,1,0.8230153660308647,High Risk
CUST_00538,49.7207476486323,271.1,0.326,0.1,102,4,3171.56,0.073,Male,Medium,North,1,Loyal Customers,1,0.8164790018356555,High Risk
CUST_00539,33.47063197462969,520.61,0.513,0.14,148,7,6110.09,0.121,Male,Medium,South,2,Potential Loyalists,1,0.6507656630500849,Medium Risk
CUST_00540,38.04648512713247,301.26,0.378,0.16,238,6,3617.17,0.034,Female,Low,Central,2,Potential Loyalists,1,0.7205960815946839,High Risk
CUST_00541,29.690944691631167,346.76,0.452,0.11,59,6,4072.9,0.049,Female,Low,West,2,Potential Loyalists,0,0.6980123343770009,Medium Risk
CUST_00542,54.34403341603379,401.87,0.467,0.11,20,6,4776.65,0.093,Female,Medium,West,2,Potential Loyalists,0,0.7328885987484494,High Risk
CUST_00543,48.58457578529493,515.92,0.443,0.11,161,5,6216.07,0.062,Female,Medium,North,2,Potential Loyalists,1,0.7957523861913727,High Risk
CUST_00544,40.245155261865705,161.28,0.187,0.08,766,2,1903.83,0.0,Female,Low,South,3,At Risk,1,0.882319038239271,High Risk
CUST_00545,40.245155261865705,666.91,0.558,0.14,172,7,8234.79,0.025,Male,Medium,North,4,Hibernating,1,0.7192106268329925,High Risk
CUST_00546,58.58824181794225,569.75,0.401,0.18,652,5,7027.54,0.16,Female,Medium,Central,0,Champions,1,0.8266048335319778,High Risk
CUST_00547,48.042638767328064,555.75,0.4,0.17,636,5,6606.98,0.192,Male,Medium,South,0,Champions,1,0.7932688880753914,High Risk
CUST_00548,48.123596648074454,160.02,0.195,0.34,578,4,1919.43,0.086,Female,High,West,1,Loyal Customers,1,0.8242243025611553,High Risk
CUST_00549,37.88974714681515,651.08,0.524,0.17,332,7,8027.35,0.099,Male,High,Central,4,Hibernating,1,0.7162645677902212,High Risk
CUST_00550,59.93764198873622,196.21,0.36,0.1,288,5,2413.0,0.204,Female,Medium,East,1,Loyal Customers,1,0.787699146867867,High Risk
CUST_00551,24.878022817929036,876.73,0.599,0.16,50,7,10574.17,0.005,Male,Low,West,4,Hibernating,0,0.6988983818376044,Medium Risk
CUST_00552,32.60366310352627,219.39,0.212,0.35,614,4,2691.68,0.128,Female,Low,Central,1,Loyal Customers,1,0.8216674603107826,High Risk
CUST_00553,53.474367444805694,125.82,0.111,0.35,687,2,1525.75,0.0,Female,Medium,West,3,At Risk,1,0.8943465586282949,High Risk
CUST_00554,46.210525309747254,604.37,0.625,0.15,22,9,7448.29,0.024,Male,Medium,West,4,Hibernating,0,0.5874719863385071,Medium Risk
CUST_00555,21.148079731903934,229.59,0.412,0.11,86,6,2832.01,0.05,Male,Medium,South,2,Potential Loyalists,0,0.7017643355263914,High Risk
CUST_00556,39.81217526053398,130.89,0.296,0.09,172,4,1591.68,0.046,Male,High,Central,1,Loyal Customers,1,0.809727520214507,High Risk
CUST_00557,24.309107393307986,376.14,0.401,0.16,570,6,4508.28,0.058,Male,Medium,Central,0,Champions,1,0.7113332788168197,High Risk
CUST_00558,42.29993070081739,72.64,0.241,0.07,77,3,920.1,0.227,Male,Low,Central,1,Loyal Customers,0,0.8504812752975975,High Risk
CUST_00559,45.374340973021525,803.92,0.564,0.25,364,8,9660.31,0.057,Male,High,North,4,Hibernating,1,0.6536192315210553,Medium Risk
CUST_00560,44.45312861576706,346.69,0.41,0.2,700,7,4127.59,0.199,Female,Medium,Central,0,Champions,1,0.6685767944709639,Medium Risk
CUST_00561,37.38951101699268,364.09,0.383,0.18,647,6,4403.41,0.066,Female,Low,South,0,Champions,1,0.7300277664238259,High Risk
CUST_00562,22.131995738512337,209.24,0.387,0.09,10,5,2476.86,0.118,Male,High,West,1,Loyal Customers,0,0.7423563751104303,High Risk
CUST_00563,45.110646474316425,440.12,0.38,0.15,394,5,5509.06,0.114,Female,Low,East,0,Champions,1,0.8114290151118762,High Risk
CUST_00564,40.229773328989026,211.54,0.333,0.08,99,4,2734.16,0.08,Male,Low,East,1,Loyal Customers,1,0.8296702261121407,High Risk
CUST_00565,42.78587139690442,253.84,0.308,0.11,536,4,2976.29,0.122,Female,Medium,North,1,Loyal Customers,1,0.8122697429448138,High Risk
CUST_00566,25.562408775799685,431.85,0.46,0.12,175,6,5124.28,0.015,Female,Medium,East,2,Potential Loyalists,1,0.7060372686928993,High Risk
CUST_00567,24.995107192363392,167.79,0.277,0.18,11,5,2097.58,0.195,Male,High,West,1,Loyal Customers,0,0.7644321242181217,High Risk
CUST_00568,47.2541839162644,456.89,0.405,0.19,153,6,5584.64,0.046,Male,Low,East,2,Potential Loyalists,1,0.754771598172607,High Risk
CUST_00569,35.69991817574533,423.8,0.368,0.16,777,5,5248.59,0.074,Male,High,Central,0,Champions,1,0.7972683068811863,High Risk
CUST_00570,40.245155261865705,850.69,0.552,0.33,85,8,10269.21,0.073,Female,Medium,South,4,Hibernating,0,0.6617284621141456,Medium Risk
CUST_00571,19.543635838044747,441.73,0.354,0.12,751,4,5598.33,0.04,Female,High,South,0,Champions,1,0.8392269328580582,High Risk
CUST_00572,34.92950667513955,323.58,0.416,0.09,44,5,4060.28,0.226,Male,Medium,South,2,Potential Loyalists,0,0.7857183364320361,High Risk
CUST_00573,30.352331214316266,146.87,0.318,0.08,317,4,1812.24,0.155,Female,Low,West,1,Loyal Customers,1,0.80482170369422,High Risk
CUST_00574,48.953057434476214,169.09,0.309,0.06,145,3,1901.33,0.007,Male,Medium,East,1,Loyal Customers,1,0.8430086570630586,High Risk
CUST_00575,59.40655089962348,473.95,0.469,0.17,115,7,5631.0,0.031,Male,Medium,Central,2,Potential Loyalists,1,0.6898902851166973,Medium Risk
CUST_00576,41.252271250278554,590.63,0.588,0.18,27,9,7253.66,0.042,Female,Medium,West,4,Hibernating,0,0.5794948684593715,Medium Risk
CUST_00577,35.669302966904716,368.54,0.398,0.11,104,5,4492.57,0.069,Male,Medium,North,2,Potential Loyalists,1,0.7804030200505828,High Risk
CUST_00578,9.502815174814849,225.65,0.095,30.0,541,1,2745.36,0.0,Female,Low,West,1,Loyal Customers,1,0.9653217754423427,High Risk
CUST_00579,9.502815174814849,363.76,0.554,0.19,205,10,4408.8,0.141,Female,High,South,4,Hibernating,1,0.43007806039681357,Medium Risk
CUST_00580,42.387377761557936,295.2,0.203,0.31,1416,3,3633.2,0.062,Female,Medium,Central,3,At Risk,1,0.8703842221194704,High Risk
CUST_00581,41.31364724856747,202.2,0.201,0.17,842,3,2485.56,0.0,Male,Medium,North,3,At Risk,1,0.8614827260909561,High Risk
CUST_00582,52.63034729619596,35.76,0.162,0.07,359,2,425.2,0.215,Female,Medium,East,1,Loyal Customers,1,0.8849910291128027,High Risk
CUST_00583,31.891503050060656,379.66,0.344,0.11,70,4,4576.87,0.02,Female,Low,South,2,Potential Loyalists,0,0.8197722556875096,High Risk
CUST_00584,40.409829009856296,571.64,0.483,0.19,454,7,6820.89,0.03,Male,High,North,0,Champions,1,0.681273974938716,Medium Risk
CUST_00585,40.245155261865705,247.82,0.261,0.17,28,4,3027.5,0.014,Female,High,East,1,Loyal Customers,0,0.8247510369921105,High Risk
CUST_00586,26.214471578096127,655.82,0.476,0.17,588,6,7793.85,0.066,Female,High,South,0,Champions,1,0.7265604925611581,High Risk
CUST_00587,35.696688166509496,201.06,0.358,0.1,103,5,2551.72,0.06,Female,Medium,South,1,Loyal Customers,1,0.7760814151188679,High Risk
CUST_00588,30.11129390153186,308.22,0.348,0.09,428,4,3849.11,0.017,Male,Medium,West,1,Loyal Customers,1,0.8245461148054588,High Risk
CUST_00589,30.034667121321217,191.19,0.279,0.07,484,3,2406.09,0.092,Female,Medium,Central,1,Loyal Customers,1,0.8531940654446872,High Risk
CUST_00590,46.27016926318909,177.66,0.265,0.08,213,3,2026.46,0.042,Male,Medium,Central,1,Loyal Customers,1,0.846300658536562,High Risk
CUST_00591,51.644720678162216,211.92,0.335,0.12,277,5,2679.04,0.091,Male,Medium,East,1,Loyal Customers,1,0.7920946199850136,High Risk
CUST_00592,49.640380585853954,857.41,0.513,0.22,335,6,10446.88,0.059,Female,High,West,4,Hibernating,1,0.7905822341226185,High Risk
CUST_00593,34.98664243081864,264.19,0.38,0.1,265,5,3264.42,0.03,Male,Low,North,1,Loyal Customers,1,0.7745079364267412,High Risk
CUST_00594,51.306857817968336,267.95,0.395,0.13,370,6,3343.6,0.013,Male,High,Central,2,Potential Loyalists,1,0.7439727488706894,High Risk
CUST_00595,45.49327439382263,446.13,0.48,0.11,57,6,5350.6,0.146,Female,Medium,South,2,Potential Loyalists,0,0.7327020769463319,High Risk
CUST_00596,60.093909200170444,613.2,0.391,0.14,814,4,7603.83,0.131,Female,Medium,South,0,Champions,1,0.8693472890959384,High Risk
CUST_00597,35.21017848579566,285.81,0.415,0.12,198,6,3489.0,0.18,Female,Medium,Central,2,Potential Loyalists,1,0.7197016609315754,High Risk
CUST_00598,43.598211421248955,437.98,0.386,0.14,435,5,5157.51,0.073,Male,Medium,Central,0,Champions,1,0.7764268449598464,High Risk
CUST_00599,67.4776695695255,311.56,0.368,0.12,362,5,3805.88,0.282,Male,Medium,East,0,Champions,1,0.8038224238895634,High Risk
CUST_00600,63.13083262213834,788.97,0.581,0.21,133,8,9581.22,0.078,Male,High,East,4,Hibernating,1,0.6834722700132948,Medium Risk
CUST_00601,45.04654131073744,606.98,0.602,0.17,86,9,7358.22,0.087,Female,Medium,West,4,Hibernating,0,0.5706471598125066,Medium Risk
CUST_00602,36.36453354418819,644.08,0.613,0.17,145,9,7754.38,0.076,Female,Medium,North,4,Hibernating,1,0.5558881719129282,Medium Risk
CUST_00603,53.33894388558362,415.98,0.378,0.22,260,6,5031.41,0.145,Female,High,North,2,Potential Loyalists,1,0.7517968649069595,High Risk
CUST_00604,63.216471981200684,273.75,0.194,0.12,585,2,3455.02,0.066,Male,Low,North,1,Loyal Customers,1,0.909771980056001,High Risk
CUST_00605,35.60198733385478,389.65,0.381,0.13,27,5,4862.34,0.02,Female,Medium,Central,2,Potential Loyalists,0,0.7956232143960148,High Risk
CUST_00606,24.638496316801728,414.44,0.411,0.11,473,5,5197.2,0.039,Male,Medium,South,0,Champions,1,0.7901773620715647,High Risk
CUST_00607,33.875980201507026,1023.64,0.739,0.16,15,9,12341.02,0.147,Male,Medium,Central,4,Hibernating,0,0.5912473177786318,Medium Risk
CUST_00608,42.54099661697353,202.85,0.354,0.15,167,6,2539.99,0.066,Female,Medium,North,2,Potential Loyalists,1,0.7299898126958495,High Risk
CUST_00609,35.03841806652069,113.1,0.251,0.07,346,3,1473.14,0.045,Male,Low,East,1,Loyal Customers,1,0.85322828263379,High Risk
CUST_00610,43.123366078994636,499.09,0.414,0.13,117,5,6108.56,0.039,Male,Medium,Central,2,Potential Loyalists,1,0.8016031540549602,High Risk
CUST_00611,58.16317569583334,462.42,0.441,0.1,107,5,5784.23,0.058,Female,Medium,South,2,Potential Loyalists,1,0.8193441591457725,High Risk
CUST_00612,32.63967024978061,153.05,0.329,0.11,370,5,1929.53,0.058,Male,Medium,East,1,Loyal Customers,1,0.7663405496780809,High Risk
CUST_00613,49.61396823788707,350.35,0.227,0.26,577,3,4339.73,0.012,Female,Low,East,0,Champions,1,0.879114771081658,High Risk
CUST_00614,65.33047164429136,243.01,0.392,0.13,122,6,2860.77,0.036,Male,High,South,2,Potential Loyalists,1,0.7333167003906328,High Risk
CUST_00615,35.18729379850737,339.15,0.459,0.14,158,7,4027.06,0.024,Male,Medium,West,2,Potential Loyalists,1,0.6504921937848974,Medium Risk
CUST_00616,62.44796051430962,498.67,0.477,0.17,376,7,6133.19,0.106,Female,Low,West,0,Champions,1,0.721465017709057,High Risk
CUST_00617,50.277408160181906,572.11,0.567,0.15,93,8,6857.76,0.029,Female,Low,North,4,Hibernating,1,0.6279335218392672,Medium Risk
CUST_00618,61.16268928008061,1006.3,0.771,0.17,22,10,12311.02,0.053,Male,Medium,West,4,Hibernating,0,0.5811275082515523,Medium Risk
CUST_00619,46.61771530287428,251.14,0.207,0.2,860,3,3076.0,0.113,Male,Medium,West,3,At Risk,1,0.8675672866025189,High Risk
CUST_00620,44.08707059680596,350.23,0.422,0.13,275,6,4232.49,0.068,Male,Medium,South,2,Potential Loyalists,1,0.7309110324348174,High Risk
CUST_00621,36.074581640934255,387.02,0.358,0.1,237,4,4846.05,0.05,Female,Medium,Central,1,Loyal Customers,1,0.838270860533421,High Risk
CUST_00622,20.5173371437224,81.94,0.166,0.08,808,2,942.84,0.069,Female,Low,West,3,At Risk,1,0.8674905423639628,High Risk
CUST_00623,39.717374189509144,484.23,0.462,0.13,365,6,5936.99,0.116,Male,Medium,Central,0,Champions,1,0.7479913295451727,High Risk
CUST_00624,37.90774890516597,183.09,0.328,0.08,61,4,2268.5,0.007,Male,Medium,West,1,Loyal Customers,0,0.8148863462063505,High Risk
CUST_00625,60.995006850465046,584.1,0.596,0.17,137,9,6903.28,0.017,Female,Low,West,4,Hibernating,1,0.5605265152886821,Medium Risk
CUST_00626,56.577448944285834,391.26,0.348,0.11,421,4,4595.68,0.109,Male,High,West,0,Champions,1,0.8274819249441134,High Risk
CUST_00627,39.11047472283947,467.23,0.265,0.23,1129,3,5617.22,0.027,Male,Low,Central,3,At Risk,1,0.8693551484441332,High Risk
CUST_00628,37.09420929011283,674.64,0.398,0.27,820,5,8070.92,0.104,Male,Medium,West,0,Champions,1,0.7987002141435753,High Risk
CUST_00629,19.374989285654024,581.25,0.389,0.13,449,4,7253.14,0.04,Male,High,South,0,Champions,1,0.8449521810830809,High Risk
CUST_00630,55.29986943160053,45.14,0.239,0.07,226,3,544.37,0.028,Female,Medium,South,1,Loyal Customers,1,0.853459518808895,High Risk
CUST_00631,50.429872772671274,297.06,0.309,0.12,79,4,3625.16,0.075,Female,Low,South,1,Loyal Customers,0,0.8328725415790511,High Risk
CUST_00632,50.647490047200904,418.95,0.443,0.13,51,6,4942.31,0.097,Male,Medium,South,2,Potential Loyalists,0,0.7283907752063113,High Risk
CUST_00633,51.99195653487705,320.4,0.342,0.15,231,5,4002.3,0.027,Female,High,East,2,Potential Loyalists,1,0.8031411150859034,High Risk
CUST_00634,37.15507610937306,194.14,0.374,0.09,72,5,2454.35,0.192,Male,Medium,East,1,Loyal Customers,0,0.7738819135867342,High Risk
CUST_00635,34.25138731165895,261.29,0.323,0.1,187,4,3025.2,0.022,Male,Medium,East,1,Loyal Customers,1,0.8011674903551824,High Risk
CUST_00636,18.717947992604643,92.37,0.126,0.15,983,2,1143.89,0.138,Male,High,North,3,At Risk,1,0.8746573914470641,High Risk
CUST_00637,48.84749579856462,583.64,0.435,0.33,910,7,7104.99,0.1,Male,Medium,West,0,Champions,1,0.7153742589593559,High Risk
CUST_00638,38.09659987538414,408.67,0.506,0.12,37,7,5012.23,0.039,Female,High,Central,2,Potential Loyalists,0,0.6777581768221629,Medium Risk
CUST_00639,38.75051014930573,612.25,0.567,0.16,49,8,7463.93,0.138,Female,Low,West,4,Hibernating,0,0.6373348851938065,Medium Risk
CUST_00640,49.35706595546585,388.92,0.404,0.16,497,6,4710.91,0.167,Female,High,South,0,Champions,1,0.7433240171759279,High Risk
CUST_00642,43.93455428991229,699.02,0.455,0.15,562,5,8281.16,0.039,Male,High,North,0,Champions,1,0.793152224203063,High Risk
CUST_00643,23.19191210657724,369.78,0.358,0.15,370,5,4595.48,0.031,Female,Medium,Central,0,Champions,1,0.7824613201539561,High Risk
CUST_00644,40.17198471812988,233.54,0.342,0.08,256,4,2945.43,0.04,Male,Medium,North,1,Loyal Customers,1,0.8259846462994573,High Risk
CUST_00645,45.683584921737456,291.02,0.388,0.1,29,5,3637.79,0.045,Male,Medium,South,2,Potential Loyalists,0,0.7907899191115512,High Risk
CUST_00646,40.245155261865705,562.03,0.473,0.1,229,5,7162.8,0.084,Male,Low,West,2,Potential Loyalists,1,0.8281534772678397,High Risk
CUST_00647,31.88434954340049,342.2,0.362,0.09,331,4,4025.57,0.012,Female,Medium,East,1,Loyal Customers,1,0.8059054596727647,High Risk
CUST_00648,51.55893984863853,290.2,0.367,0.17,307,6,3533.45,0.161,Female,Low,South,2,Potential Loyalists,1,0.7398664425405687,High Risk
CUST_00649,28.324602648200013,387.13,0.412,0.15,137,6,4644.32,0.094,Male,Medium,North,2,Potential Loyalists,1,0.716048531227134,High Risk
CUST_00650,42.513363187557005,264.83,0.302,0.19,620,5,3179.73,0.069,Male,Medium,West,0,Champions,1,0.7777416238557331,High Risk
CUST_00651,14.89471324449731,376.4,0.444,0.12,100,6,4451.9,0.088,Male,Medium,West,2,Potential Loyalists,1,0.6893742273819047,Medium Risk
CUST_00652,56.954008681238705,401.85,0.401,0.17,239,6,4944.45,0.069,Female,Low,South,2,Potential Loyalists,1,0.7610521854600192,High Risk
CUST_00653,43.93385407411702,53.02,0.083,0.5,1468,2,639.8,0.053,Female,Low,West,3,At Risk,1,0.8870681700629544,High Risk
CUST_00654,51.091241674453954,803.39,0.628,0.16,154,8,10042.4,0.074,Female,Medium,Central,4,Hibernating,1,0.7054126042836929,High Risk
CUST_00655,34.325782931804284,331.46,0.446,0.11,57,6,3956.2,0.018,Female,Low,East,2,Potential Loyalists,0,0.7104480240363841,High Risk
CUST_00656,24.586835507108802,347.62,0.277,0.21,1064,4,4277.48,0.145,Female,Medium,Central,3,At Risk,1,0.8246501164556171,High Risk
CUST_00657,70.97668724749454,732.82,0.656,0.2,167,10,8695.72,0.17,Female,Medium,South,4,Hibernating,1,0.5204655300803386,Medium Risk
CUST_00658,26.656395690710035,665.46,0.585,0.12,20,7,8319.84,0.036,Female,Medium,West,4,Hibernating,0,0.7155768346134397,High Risk
CUST_00659,44.337304443367906,443.75,0.344,0.13,365,4,5313.09,0.071,Male,Medium,West,0,Champions,1,0.8306474545601948,High Risk
CUST_00660,44.06016000305909,404.13,0.304,0.35,681,5,4889.16,0.072,Male,High,East,0,Champions,1,0.7957319915546451,High Risk
CUST_00661,39.55823792586061,18.86,0.033,30.0,1574,1,229.48,0.176,Female,Low,South,3,At Risk,1,0.9670020266043601,High Risk
CUST_00662,37.61828181909093,253.44,0.307,0.11,598,4,2982.13,0.113,Male,High,South,1,Loyal Customers,1,0.8093461287015561,High Risk
CUST_00663,47.96387233525209,281.31,0.293,0.08,201,3,3276.93,0.05,Female,High,East,1,Loyal Customers,1,0.8530785919260593,High Risk
CUST_00664,45.56399886017058,388.27,0.406,0.11,254,5,4542.82,0.045,Female,Medium,Central,2,Potential Loyalists,1,0.7699740747316861,High Risk
CUST_00666,33.14350934260106,724.98,0.648,0.21,281,10,8917.77,0.098,Male,Medium,West,4,Hibernating,1,0.522154674762172,Medium Risk
CUST_00667,46.97719022557136,416.41,0.324,0.26,457,5,5048.14,0.014,Male,High,Central,0,Champions,1,0.7983145419268121,High Risk
CUST_00668,37.56116704831872,195.88,0.127,0.47,353,2,2395.54,0.009,Male,High,West,1,Loyal Customers,1,0.8915984343963655,High Risk
CUST_00669,41.24726600978679,1203.99,0.777,0.23,342,10,14507.77,0.1,Male,Medium,East,4,Hibernating,1,0.5544727944678565,Medium Risk
CUST_00670,33.05136942463295,501.86,0.497,0.11,6,6,5877.41,0.065,Female,Medium,North,2,Potential Loyalists,0,0.70652713876836,High Risk
CUST_00671,56.840439641502286,786.79,0.645,0.14,107,8,9733.22,0.123,Male,Low,Central,4,Hibernating,1,0.6935746610088367,Medium Risk
CUST_00672,48.37483927046833,147.04,0.283,0.16,688,5,1789.99,0.118,Male,Low,West,0,Champions,1,0.7762543569287541,High Risk
CUST_00673,42.28762709518029,227.05,0.352,0.11,412,5,2860.27,0.113,Female,Low,East,1,Loyal Customers,1,0.7841906181073506,High Risk
CUST_00674,51.295726969209795,166.46,0.324,0.08,178,4,2040.21,0.06,Female,Medium,East,1,Loyal Customers,1,0.8212222193358572,High Risk
CUST_00675,52.40710171702669,354.92,0.45,0.11,86,6,4413.61,0.147,Female,Medium,West,2,Potential Loyalists,0,0.7517219347128496,High Risk
CUST_00676,43.42413808531902,882.09,0.664,0.15,235,8,11063.99,0.069,Male,Medium,South,4,Hibernating,1,0.7122906388761555,High Risk
CUST_00677,46.78824495603268,272.97,0.371,0.11,10,5,3230.2,0.211,Male,Medium,East,2,Potential Loyalists,0,0.7712142090406536,High Risk
CUST_00678,39.27122307537408,348.45,0.352,0.06,111,3,4406.94,0.125,Female,Medium,South,1,Loyal Customers,1,0.8726202103994339,High Risk
CUST_00679,38.24756073109842,430.26,0.562,0.16,33,9,5079.76,0.128,Male,Medium,Central,2,Potential Loyalists,0,0.5198650569978606,Medium Risk
CUST_00680,55.48452101509871,285.22,0.445,0.1,3,6,3567.21,0.024,Female,High,East,2,Potential Loyalists,0,0.7471225186889526,High Risk
CUST_00681,28.606908079290832,244.18,0.389,0.13,369,6,2974.33,0.102,Male,Low,South,2,Potential Loyalists,1,0.7091289925787112,High Risk
CUST_00682,57.216819755972125,192.06,0.129,0.38,1273,2,2320.53,0.225,Male,High,Central,3,At Risk,1,0.8985772992531899,High Risk
CUST_00683,41.1441303932957,52.92,0.043,30.0,225,1,643.85,0.053,Male,High,Central,1,Loyal Customers,1,0.9677717634755951,High Risk
CUST_00684,36.83862140701301,255.49,0.215,0.08,996,2,2962.31,0.004,Female,High,Central,3,At Risk,1,0.8795641974329882,High Risk
CUST_00685,47.10381622149464,68.19,0.089,0.44,1087,2,831.86,0.0,Female,High,Central,3,At Risk,1,0.8895514212613167,High Risk
CUST_00686,50.74010401672145,267.29,0.143,0.8,620,2,3252.07,0.0,Female,High,Central,3,At Risk,1,0.9015254627507003,High Risk
CUST_00687,69.3935175874972,730.09,0.467,0.1,307,4,9236.89,0.048,Male,Medium,Central,0,Champions,1,0.8918216299615179,High Risk
CUST_00688,25.884360916920777,390.06,0.473,0.14,249,7,4793.65,0.161,Male,Medium,East,2,Potential Loyalists,1,0.6662123661265918,Medium Risk
CUST_00689,25.58435980278599,661.42,0.63,0.16,59,9,8190.46,0.039,Male,Medium,West,4,Hibernating,0,0.577649484664003,Medium Risk
